,Retweets,Favorites,Followers,ScreenName,Text
8414,247,411,36674,sebalacunza,El brillante ministro de Salud de Piñera inventa que en Argentina hay saqueos y no se respeta la cuarentena. Minuto 21. https://t.co/GSin3ntWeF
11436,307,788,36599,KRMTRoySuryo2,"Tweeps,
Ibarat Perusahaan mau ""Menutup (sementara) Kantor""-nya, kalau memang Gentle / Bertanggungjawab Pasti akan memberi ""Pesangon / Uang Ganti Gaji"",
Tetapi kalau Karyawan2 tsb dibiarkan ""Mundur sendiri"" tentu Perusahaan tsb ""Lari"" dari Tanggungjawab itu
Usulan MUI ini Tepat 👍 https://t.co/q99FHXf9zF https://t.co/jqHtKuAcDw"
12672,64,118,36534,StateHealthIN,Social distancing is a crucial step to prevent the spread of #COVID19.  @StateHealthIN Commissioner Dr. Box has the math behind why every Hoosier needs to help #FlattenTheCurve. https://t.co/mNMu5aGWze
12316,2,2,36507,WomensAgenda,"Two women on the National COVID-19 Coordination Commission. Is it enough?
https://t.co/NghVroDesY"
10123,12,17,36507,WomensAgenda,"'We have been pleading for weeks for a response to the escalating risk of violence and abuse in Australian homes as a result of COVID-19. We have not been calling for an increased investment in mental health services,' @CEOWomensSafety explains. 
https://t.co/IhKT5ffYiE"
10504,5,8,36507,WomensAgenda,"'This slight flattening of the curve will SAVE NUMEROUS LIVES in 4 weeks time.
But we have to flatten the curve even more. We may still run out of ICU beds in late April. We need to do more &amp; we need to do it now,' via clinical immunologist @DanSuan2   
https://t.co/FbCLp3Q0JZ"
10569,109,366,36492,ddeschouw,Hay sanitarios a los que no se ha hecho el test del coronavirus aún teniendo síntomas y hay ministros a los que se les ha hecho una e incluso dos sin tenerlos. Así no avanzamos.
10691,9,26,36472,JSchanzer,"Talked to a number of friends and contacts in Israel today. Quarantine severely undermined by ultra-orthodox indifference, fear of testing/sickness taboo among Jerusalem Arabs, and a bit of both in the Triangle. More cases &amp; longer lockdown period could result."
10117,21,36,36437,jrestrp,"Mientras el Aislamiento Preventivo Obligatorio continúa para reducir efectos del COVID-19, sectores esenciales como el abastecimiento de bienes básicos, la salud, la logística y el acceso al sistema financiero mantienen funcionando la economía del país.
https://t.co/3POHAuSFKT"
720,4982,7851,36435,tripgabriel,"Nearly a dozen Liberty students were sick with symptoms that suggest Covid-19 after Falwell  called them back to campus.  “Liberty will be notifying the community as deemed appropriate and required by law,” Falwell said when confronted with the numbers. https://t.co/RM5ZJ86ltm"
5992,11473,19211,36432,gowjek,"buat yg bosen diruma bole ni pelajari gerakan2 brikut. 

tau2 habis corona dah jadi avatar https://t.co/iCWafio7W7"
4699,71,264,36420,avilarenata,"Voy a tener un diálogo sobre #COVID19 con el filósofo Slavoj Žižek el Martes a las 20:00 CET. Es presentado por #Diem25TV, un proyecto de @DiEM_25 ¿Qué le pregunto? ¿Provocaciones? Ideas bienvenida. https://t.co/0mYaqpcUZ1"
3775,4,35,36385,_RodrigoNeves_,"Através da @FNPrefeitos ,que reúne dirigentes municipais de diversas linhas ideológicas e partidárias,encaminhamos propostas urgentes que devem ser adotadas pelo governo federal na emergência de saúde,social e apoio às empresas para mantê-las vivas diante da epidemia do COVID-19."
5355,18,31,36360,Pous,Els que acusaven @QuimTorraiPla de deslleial... https://t.co/GHcNgTc2vy
8224,750,1494,36360,Pous,"És impresionant el que en @jcanadellb i el seu equip estan fent des de la @cambrabcn! Espectacular.

Movilitzant el teixit industrial per a fabricar equips mèdics. Movilitzant voluntaris per a ajudar a PIMEs i autònoms.

I entre tant, definint un futur econòmic. Increïble! https://t.co/4pFfx56YoV"
620,46,127,36350,apontedavid,Conservadores” quieren que me aísle para que haya un vacío de poder: AMLO https://t.co/ZmOZCL7lzR vía @El_Universal_Mx
1385,53,184,36350,apontedavid,Cárcel a quien no permanezca en casa si tiene Covid-19: Gobernador de Yucatán https://t.co/RtYZ1epBRt vía @El_Universal_Mx
6098,422,754,36323,arielmou,"“Cuando el humo se despeje, los mexicanos quizás vean que su presidente tiene más culpa por el manejo de la economía que por sus políticas respecto al Covid-19”, escribe columnista del @WSJ 👇🏼 https://t.co/b4HxTfxIHr"
12850,139,194,36323,arielmou,"⚡️EXTRA! Trump extiende medidas de distanciamiento social y restricciones hasta el 30 de abril.

Dice que el pico de muertes ocurrirá dentro de 2 semanas.

Acepta que declarar victoria antes sería negativo.

Espera que crisis termine a más tardar el 1 de junio.

#Coronavirus🦠 https://t.co/C7RFuOtBB5"
4725,66,167,36293,SallyDeal4,"@WhiteHouse @realDonaldTrump Speaking of ""ratings,"" the U.S. became THE FIRST COUNTRY to report 100,000 confirmed coronavirus cases.

Yes, we're #1!

Our first confirmed case was Jan. 20 - same as South Korea. They immediately began to act. You failed to heed expert advice for 6 wks.
https://t.co/KMnCEdjUb7"
6107,177,642,36293,SallyDeal4,"@realDonaldTrump This is your main concern right now?

Meanwhile Americans die bc of your ineptitude. Medical workers STILL don't have protective gear. Our testing is STILL behind other advanced countries.

#SignsYourePetty #Covid_19 #GetMePPE #PPE  
https://t.co/KMnCEdjUb7"
10214,20,41,36293,SallyDeal4,"@WhiteHouse @realDonaldTrump POTUS should quit talking &amp; showing his ignorance.  

Nobody could have predicted the pandemic? Scientists have been warning of this VERY THING?

PANDEMIC: Netflix's new series about global outbreaks is eerily timed, coming out just prior to the #COVID19. 
https://t.co/FDaGPYiEWH"
5460,355,1301,36293,SallyDeal4,"@realDonaldTrump Speaking of ""ratings,"" the U.S. became THE FIRST COUNTRY to report 100,000 confirmed coronavirus cases.

Yes, we're #1!

Our first confirmed case was Jan. 20 - same as South Korea. They immediately began to act. You failed to heed expert advice for 6 wks.
https://t.co/KMnCEdjUb7"
5632,474,1113,36262,DocMellyMel,"#NotMyPresident just referred to @Yamiche as ""you people,"" then had a staff member physically take the mic from her at the #coronavirus White House briefing."
12468,36,55,36261,maximoavance,"📢¡APOYEMOS! ¡APOYEMOS! ¡APOYEMOS! 📢

🎤 ENTREVISTA | Ex jugador de @PumasCU_fba encabeza campaña para imprimir mascarillas médicas ante la pandemia del #coronavirus 

⭕ https://t.co/25Dsum7pZg https://t.co/FbLfhP7CTk"
11225,76,11,36153,isonmayu,"LOS PACIENTES RENALES ESTAN MURIENDO EN VENEZUELA. 
#30Mar #SinGasolina #COVID19 #COVIDー19 https://t.co/KoFd4ICyAg"
1782,103,146,36153,isonmayu,"Una enfermera en #España le coloca una video llamada con su familia a un paciente con el #CoronaVirus .
Acciones como estas hacen más humanas las acciones de los profesionales de la salud.
 #29Mar #30Mar #EnCuarentena #COVIDー19 https://t.co/jiqtvHqBbN"
3309,170,205,36149,JohnCarneyDE,"Starting March 30 at 8 a.m., all out-of-state travelers into Delaware must immediately self-quarantine for 14 days to fight the spread of COVID-19.  

More info: https://t.co/TwxJR2GMW6 https://t.co/swaFTQAl3M"
11081,195,450,36137,BaddCompani,"Coronavirus is infectious during the two weeks people are carrying BEFORE symptoms show up Unlike the Flu. This is why people are not taking it serious as they do with people With Flu. The Virus is 10x more deadly. Stay Home, Stay Safe. It is the most contagious Virus we've seen."
5832,134,587,36119,RobGeorge,"Somebody needs to ask the president why one of his favorite governors, Florida's Ron DeSantis, isn't enforcing the social distancing and ordering stay-at-home regulations. #coronavirusbriefing"
9951,153,457,36115,Rac57Riaz,@BeingSalmanKhan this is really appreciable step to come to the rescue of 25000  film workers by pledging  transfer of   cash  in their accounts &amp; also to provide shelter &amp; food during lockdown will have  immediate impact  speaks ur generosity for which reward lies with Allah. https://t.co/06FZgc1cNG
904,550,976,36057,MarcoAnibal,"Algo de experiencia tendrá China en contener la COVID 19 al fin y al cabo la epidemia le costó 82.122 contagiados, 3.304 fallecidos y aislar 58.5 millones de habitantes

Usaron medicamentos cubanos para el efecto

Será que pedimos su asistencia técnica y compramos medicina cubana"
5213,433,641,36057,MarcoAnibal,"VENEZUELA
Coronavirus

107 diagnosticados
39 recuperados sistema salud pública
2 fallecidos clínica privada

2do. Envío China

55 toneladas material médico:

500 mil pruebas rápidas
5 millones mascarillas
50 mil pruebas PCR
100 mil trajes protección
30 mil tratamientos cloroquina"
8760,5332,7641,36009,isaacstonefish,"No big deal, just Wuhan residents estimating that 46,800 people in their city died from the virus, instead of the government's figure of roughly 2,500 people. https://t.co/pJfsygBYbF"
3681,443,691,36007,tamikanewhouse,Social distancing just got extended through April 30 with a full recovery by June 1. They are estimating the peak in deaths will hit in the next two weeks. We have to settle down folks. can y’all pleaseeeeee stay y’all ass at home.
9196,17,37,36006,mayorcantrell,Mayor Cantrell speaks directly to residents to explain the seriousness of the pandemic and community spread in New Orleans. Why the surge center is being built here and what we can do to slow the spread of the #Coronavirus #Covid19 https://t.co/fau3DWTvD4
12273,15,27,36006,mayorcantrell,"“We are hereby mandating that residents stay home whenever possible, going out only for critical needs. 

We are telling our people and our businesses to stay home. The more people who stay at home, the more lives that we will save."
12779,162,501,35929,WSA_92,"@Monique_C123 @alferdez Un grande Beto, lástima que tardó 3 meses en reaccionar (el ex embajador en China lo viene advirtiendo desde Enero), se apoderó de 400 respiradores provinciales, y testea a 350 personas por día, Chile hace +3.500/día. Es un GENOCIDA."
8843,332,655,35919,jebus_dice,"Los vagos del INDH podrian estar trabajando en control de cuarentenas, validando que los diagnosticados con covid-19 cumplan su aislamiento."
10052,131,549,35880,AdoptionsUk,Good morning Animal Lovers? Let's see what your pets are doing on #SundayMorning ? ❤️❤️❤️ https://t.co/K5JDayoIRN
1560,702,3489,35814,Aakar__Patel,"No lockdown in Singapore, Sweden, Netherlands. 
Schools, businesses open. Incorrect to say that this is the only solution. There are others."
10297,11,12,35759,VerbatimHKG,"The #coronavirus #pandemic has made the world realise the #CCPLies and #disinformation. The truth cannot be silenced anymore.

Time for @BorisJohnson to stand against #China https://t.co/Bey7vQXL8V"
5642,146,126,35742,FlashDigital_es,"💥 (ESCÁNDALO): El Gobierno compró los test a la empresa que le estafó pese a que la Cámara de Cooperación Hispano China les hizo esta recomendación

Ojo a esto que es gravísimo 

⬇⬇⬇
 https://t.co/LbvITUxVbu"
9341,46,149,35720,amifera,Aplauso Seba 👏🏼👏🏼👏🏼 https://t.co/eqoYUoPOpP
4044,11,8,35715,uk_domain_names,"""Cabin crews drafted in to help at new coronavirus hospitals

EasyJet and Virgin among companies asking staff to retrain for service in hospitals""

Apparently new Nightingale hospital will also have to draw existing medical staff away from other hospitals. https://t.co/MjODw4MkR2"
5029,3787,8357,35715,uk_domain_names,"The Mail on Sunday has *2 double page splashes* deflecting blame for the coronavirus onto foreigners and stirring up xenophobia.

Target 1: the EU.
Target 2: China.

The reality is, Boris Johnson bungled this crisis very, very badly. He zigged when the rest of the world zagged. https://t.co/4zcTd5wGPy"
3427,154,707,35715,uk_domain_names,"I wonder if in retrospect Boris Johnson regrets holding the December election?

With a hung Parliament, there would have been plenty of opportunity to spread around the blame for failing to respond to the coronavirus crisis adequately.

But as things stand now it's ALL his fault."
3392,72,221,35650,NineLineApparel,Our country has never needed American ingenuity more than it does at this moment &amp; we’re here ready to serve! Be part of the solution! Join our mission in Combating the Coronavirus Pandemic &amp; Share! 🇺🇸 #AmericaStrong #StayRelentless #ENDCovid19 #UnifyandConquer @MSNBC https://t.co/1XMk5cOdht
9962,2,0,35644,WMAR2News,"Queen Anne's County health officials said the county has its fifth confirmed case of COVID-19.
https://t.co/gZ2xRAejPa"
7305,439,628,35638,radiolacalle,"#LaCalleEnEmergencia 86% de ecuatorianos desaprueba gestión de Moreno frente al Covid-19, según encuestadora. Más cifras en la siguiente nota 👇👇
https://t.co/VlEHsPtdec"
2023,5723,20669,35633,navinjournalist,"अगली बार कोई इतिहास के नाम पर हिन्दू मुसलमान करे तो ये वीडियो याद कर लीजिएगा। बुलंदशहर के रविशंकर के परिवार के पास क्रिया कर्म के लिए पैसा नहीं था। Corona के डर से पड़ोसी मशान जाने को तैयार नहीं हुए।ऐसे में मुसलमान पड़ोसियों ने पैसा भी जुटाया, कंधा भी दिया और राम नाम सत्य भी कहा। https://t.co/kpjFsDsqqb"
171,8772,30629,35632,Sheddi_younG,"A Belgian woman, Suzanne Hoylaerts, aged 90, dies of #Wuhan virus after refusing a respirator, telling her doctors ""Save it for the youngest [who need it most], I've already had a beautiful life.""

May her gentle soul rest in peace.🙏 https://t.co/l7Xk6uBYWT"
5778,1581,3848,35621,OmarBarbozaDip,"El Gobierno de Emergencia Nacional propuesto por el Presidente @jguaido, es una propuesta seria y patriotica, para resolver la crisis politica y poder enfrentar unidos la amenaza del #Coronavirus"
2391,6,26,35614,torres_noticias,Con esta mentalidad no se puede hacer nada https://t.co/QgARyKxEjm
