,Retweets,Favorites,Followers,ScreenName,Text
9533,11,11,228041,CityofVancouver,"PLEASE SHARE: Additional shelter spaces and warming centres will be open tonight (March 29) due to an Extreme Weather Alert. BC Housing 

Physical distancing will be encouraged to reduce the risk of transmission of #COVID19. 

Details ⬇️ https://t.co/TyU9QUnOSG"
10239,7,10,227655,economics,We're tracking how Covid-19 is impacting global trade. Subscribe to our Supply Lines newsletter https://t.co/A5mUbry8da https://t.co/B3QaqiEsi9
2144,491,1080,227390,jcpastrana,"Tan de malas @petrogustavo.  Fugado de Colombia, sin permiso del Congreso, lo agarró el Covid en Italia"
492,5,17,227390,jcpastrana,"""Ahora mismo estoy asustada"", dice la directora de los Centros de Control de Enfermedades (CDC), al advertir del ""desastre inminente"" por alza de casos de Covid
https://t.co/YMWPbjGA4c"
1917,16,29,227390,jcpastrana,"Una sola dosis de las vacunas Pfizer o Moderna fue 80% efectiva para prevenir el Covid en un estudio de los Centros de Control de Enfermedadas (CDC) en trabajadores de la salud. La segunda sube a 90%
 https://t.co/8iy074IDev"
1958,27,70,226479,TrueFactsStated,In case you missed https://t.co/1aOfBntMAq
2348,18,55,226479,TrueFactsStated,Asking @ASlavitt can the US spare a few million doses ASAP? https://t.co/4GDD0r7SZq
4530,468,2424,226479,TrueFactsStated,Once vaccinated the chance of dying of covid are at or near zero. Can you imagine choosing to be one of the last/few still to die of it by not getting vaccinated?
10282,100,242,226048,AmyMek,"Biden is letting millions of illegals into America who have no vaccination records but we have to have them? 

If Democrats can get a Vaccination card, they can get a voter ID card

I should start selling fake Covid cards like the illegals have for their ID's

#VaccinePassports"
767,34,213,225696,Joelsherman1,"As @BNightengale 1st reported, MLB has sent a memo relaxing protocols on teams two weeks after they reach 85 percent vaccinations for COVID-19"
6106,27,143,225343,TelemundoUY,"Comenzó la vacunación contra el coronavirus de personas entre 18 y 70 años que se anotaron el 18 de marzo. También están recibiendo la segunda dosis docentes, personal de la salud, del INAU, policías, militares y bomberos que el 1º de marzo fueron inoculados con la primera. https://t.co/0pIocUOA6i"
4031,3,6,225343,TelemundoUY,"📌 Hay 19.246 casos activos de la enfermedad, de las cuales 306 se encuentran en CTI cursando la Covid-19.

📌 Hasta el momento se han registrado 99.584 casos, de los cuales 79.410 ya se recuperaron."
3981,8,15,225343,TelemundoUY,"Actualización de datos del Sinae:

📌 Se registraron 1.450 casos nuevos, en un total de 15.101 análisis. Además se incluyeron 728 casos reportados fuera de fecha por los laboratorios. 

📌 13 fallecimientos confirmados. Total de 928 muertes con diagnóstico de Covid-19. https://t.co/RwcE3mZ0Kd"
8821,1,22,224574,WFSBnews,"After waiting 15 minutes to make sure there was no reaction to the vaccine, Marilyn made big plans to get her birthday lunch at a nearby Cracker Barrel. https://t.co/e4SexGqaYK"
5834,786,4610,224440,XadrezVerbal,"INFORMAÇÃO NO XV: Fernando Azevedo e Silva não renunciou como ministro da Defesa, ele foi DEMITIDO

MOTIVO: Bolsonaro se sentiu desrespeitado com a entrevista concedida pelo general Paulo Sérgio, em que ele defende medidas duras contra a pandemia 

https://t.co/CsbG92c5tt"
1214,249,641,224158,jkbjournalist,Opinion: Blame Gov. DeSantis for Florida’s COVID super-spreader spring break beach madness | Opinion https://t.co/rycSrJkQwV
459,1255,8141,224147,CoronavirusBra1,"O Brasil teve mais mortes por Covid-19 nos últimos sete dias do que Estados Unidos, México, Itália e Rússia somados. - G1"
3686,277,2326,224147,CoronavirusBra1,"Com escassez, Ministério da Saúde fará campanha para 'uso racional' de oxigênio em pacientes com Covid-19 nos hospitais."
9059,10,59,224109,trecepy,"El periodista y conductor de ""El Saber va Contigo"" Humberto Rubín, dio positivo al Covid-19. ""Esta tarde nos llegaron los resultados, él está bien. Quiero pedir a la audiencia que recen por él, desde la religión que sea"", expresó su hijo Palo Rubín en su programa radial #Trece 📺 https://t.co/z9MPqUR05N"
8360,71,25,224105,ivssoficial,"#DeInterés | Servidores públicos del @HMPC1970IVSS cuenta con áreas de aislamiento para los pacientes con el Covid-19, garantizando el bienestar del pueblo venezolano.#ProtecciónSocialSaludYPrevención #CuídateDeLaCovid19 @MagaGutierrezV @NicolasMaduro https://t.co/lxT2cOBzcY"
2947,97,25,224105,ivssoficial,"#TomaDato | Mantenga sanos a los niños durante el Covid-19, enseñe y refuerce las medidas preventivas.#CuídateDeLaCovid19 #ProtecciónSocialSaludYPrevención #SomosGarantíaDeSeguridadSocial @MagaGutierrezV @NicolasMaduro https://t.co/3F7IGOA7KQ"
9071,73,51,223978,IAIM_VE,"#IAIM_EsBioseguridad✈️|| La Brigada de desinfección del @IAIM_VE trabaja arduamente para mantener las instalaciones libres de COVID-19, utilizando amonio cuaternario el cual es de larga permanencia residual, lo que maximiza la protección al virus. 

https://t.co/sZFKButxgB"
1713,106,65,223978,IAIM_VE,"#InfoIAIM📢 || El tercer lote de la vacuna rusa #SputnikV contra el #COVID-19 arribó este #29Abr al Aeropuerto Internacional de Maiquetía, para continuar la lucha contra el nuevo coronavirus en el territorio nacional.
__
#CuídateDeLaCovid19 https://t.co/xzA7OvnURi"
7440,5,12,223543,ilfoglio_it,"Zero morti per Covid a Londra in 24 ore, il sole, una partita di golf a mezzanotte, le piscine all'aperto di nuovo accessibili, la promessa di rivedersi presto al pub. Boris Johnson dice: un po' più liberi sì, ma responsabili

di @paolapeduzzi 

 https://t.co/JFH0oNHuK9"
9801,4,3,223409,wcnc,"""The sooner we get back to normal the better,"" Yoel Kiflezghi, a junior, told @ChloeLeshner   https://t.co/Lz6Gwplvgl"
1825,21,50,223030,SustDev,"🧐Would you like to find out the status of implementation of the VCs as well as the impacts of #COVID19❓
🧐Are you interested in the recent assessment of the impact analysis of the VCs❓

Join us 📲online on Tuesday, 30 March‼️ #SDG14
Register👉 https://t.co/FrSxe2PU3A https://t.co/RhxD4pwYwb"
7198,213,498,222989,pmarsupia,"Más buenas noticias sobre las vacunas de ARN (Pfizer y Moderna). Sabíamos que eran muy eficaces para evitar la enfermedad. 

Pero, ¿protegen también frente a una infección asintomática? Sí, al 90%. https://t.co/jTMj0SlIJC"
3933,20,32,222201,wdunlap,"@charliekirk11 Prior COVID Trump’s policies cut illegal immigration &amp; crossings fell 78% Obama’s once overcrowded cells were empty Now 1000's people are being stuffed in cages &amp; allowed to shower only once a week Texas facility now at 729% legal capacity 
Will AOC hold a fake photo shoot now? https://t.co/jCqpy80q9M"
1645,20,60,221933,HummaSaif,"This is extremely irresponsible n highly condemnable, endangering lives of so many??  @HitechUniversity  plz rectify this by taking appropriate actions https://t.co/3xwD6xYugm"
6836,7,5,221163,todayng,Kogi government expresses readiness to start coronavirus vaccination https://t.co/1gXe2YXC08
9717,17,18,220367,ctvottawa,The City of Ottawa says it has no more COVID-19 vaccine appointments available through the provincial booking system for the next week and a half. #ottnews https://t.co/UxZp4acw06
8107,2,0,219833,elpoliticonews,"¿Cómo conocer si tuve COVID-19 sin saberlo? 

    https://t.co/AWg8wUL24v"
8882,9,34,219399,CBSDenver,Colorado Doctor: Weird COVID Vaccine Side Effects Include Dreams Of Space https://t.co/qwMaSt7Iqg https://t.co/QBOJLbz2Vo
9850,110,2682,219357,SeriesTWBZ,"Wagner Moura tomou a primeira dose da vacina contra a COVID-19 em Los Angeles.

🗞️ @updateswagner https://t.co/31o8OTRApx"
9699,541,1346,218912,ahjaponesa,"Como está o domingo de vocês? 😜🔥 SP 📍“rolê de lockdown, andar de carro.” 😎 hahahaha https://t.co/WqoQYfVzVu"
968,1,15,218867,canaltech,Anticorpo duplo: como a técnica pode ajudar a prevenir e neutralizar a COVID? https://t.co/3LYJ9kHFXu
6181,123,117,218817,Politics_PR,"Press ignores bombshell — Trump negligence cost U.S. 400,000 Covid lives https://t.co/a38GI2zpds https://t.co/ApizV9fVVu"
1128,80,1419,218240,Realrclark25,"Every old show I watch my first thought is, “Man that’s how you get Covid!”."
7714,132,431,218067,ThisWeekABC,"JUST IN: Pres. Biden: ""I am directing my COVID team to make sure there is a vaccination site within 5 miles of 90% of all Americans by April 19th.""  https://t.co/Gz7bjvXDiN https://t.co/FwQ30k4sCk"
4411,331,2137,217086,thigagliasso,"O governo federal irá distribuir 11 milhões de doses de vacinas contra a covid na próxima semana (de 28.mar.2021 a 2.abr.2021). A informação foi divulgada pelo ministro da Saúde, Marcelo Queiroga, neste sábado (11.mar.2021) em entrevista à Globonews."
3589,1760,9925,216822,madorni,Nuevas medidas del gobierno para frenar la nueva ola de Covid: una semana de vacaciones para los empleados públicos. Saludos.
6350,1264,3285,216556,angie_rasmussen,"Great new findings from @CDCgov. The mRNA vaccines (Pfizer-BioNTech/Moderna) are highly protective against COVID-19 disease and also against SARS-CoV-2 infection.

This means that they are likely to significantly reduce transmission at population scale. Get vaccinated! https://t.co/oRJ9AyT2K5"
2927,1210,3520,216556,angie_rasmussen,"Kids are not immune to SARS-CoV-2. Reaching the herd immunity threshold doesn’t just mean vaccinating adults. It means vaccinating everyone, including kids. 

Dr. @jeremyfaust and I make the case in our latest for the @nytimes: 
https://t.co/GMetsfzPFx"
2959,7,13,216548,ottawacity,"Are you or someone you know 70+ yrs old &amp; looking to book an appointment for the COVID-19 vaccine? 

This age group is now eligible to receive the vaccine but #OttCity clinics are temporarily fully booked.

More bookings will be available at a later time: https://t.co/7V1apQ0pTu https://t.co/oNqlGm7CDR"
8396,17,39,215953,LaGacetaTucuman,"El 70% de los nuevos casos de #coronavirus en #Tucumán se origina en fiestas y en bares, según el Siprosa https://t.co/tXDT43egM9 https://t.co/HwcC5syWbW"
10281,144,502,215530,UNinIndia,"Quarantine can lead to loneliness, especially for older people and people who live alone.
 
Stay connected with other people via telephone 📞, social media or online communities during #COVID19 to maintain your #MentalHealth

#EachOneReachOne with @TwitterIndia https://t.co/o7xvt9XiHM"
8417,8,16,214764,mjolivan,"El impacto del Covid-19 en personas con autismo: investigación y resultados. 

La nota Daniel Valdez en #BORDER. Imperdible!
 https://t.co/fjs2fAsXGK"
8884,18,1104,214736,simpraisa,"Ex-presidente do #Flamengo, Kleber Leite foi vacinado contra a Covid-19 https://t.co/1lzkUunk79"
5244,77,268,213486,GovPritzker,"With case numbers on the rise, we have to keep taking safety precautions until enough of us are vaccinated:
 
✔️ Wear your mask
✔️ Keep your distance
✔️ Avoid poorly ventilated spaces
 
It's how we can help save lives and end this pandemic. https://t.co/7D9AJgr05s"
1026,5,4,213397,Medyascopetv,"Medyascope infografik – Salgında hayatını kaybeden sağlık çalışanlarının veri analizi (1): Koronavirüs salgınının seyri

https://t.co/DYu1K6vpAI"
985,502,787,213223,ifindkarma,"""The notion of the federal stockpile was it's supposed to be our stockpile. It's not supposed to be states’ stockpiles that they then use.""
    — Jared Kushner, April 2

Who does OUR federal stockpile serve?

https://t.co/eHoV7AvB82 https://t.co/iEDSiTyszk https://t.co/NWiEG793ZI"
7548,1,6,213223,ifindkarma,"@tburages @LincolnsBible @drsanjaygupta Who SHOULD be investigating the 2020 actions and inactions of Trump, Azar, and Kushner?

The Department of Justice?

An independent COVID commission? 

State Attorneys General? https://t.co/TrAJYma2v0"
4991,33,228,212907,PortalBandaB,"Desenvolvida pela UFPR, Brasil pode ganhar vacina contra Covid 100% paranaense
https://t.co/WnzVA7ICX0"
5617,95,880,212748,ComfortablySmug,Is another woman about to come forward? https://t.co/tM1BR9tUfD
47,1781,8486,212427,matthewjdowd,I am waiting for all those folks who have been lambasting governor cuomo on handling of Covid to take on former president trump and his administration on all their incompetence and lies.  Waiting. Waiting. Waiting. Waiting.
10179,318,1428,211545,JornalDaCidadeO,"“Não é com lei e colocando multa para as pessoas que conseguiremos a adesão (...)”

https://t.co/SvJpJehxd6"
3764,54,165,211052,HelenBranswell,"Like it or not, experts feel it's inevitable that proof of #Covid19 vaccination is going to be needed to do some things going forward. It is going to be a very thorny issue to work out, as @ddiamond, @bylenasun &amp; @isaacstanbecker report.  https://t.co/Cvy7zE6OyR"
1814,520,1011,211052,HelenBranswell,"Bad combo of events  — surge in B117 #Covid infections, too-early lifting of Covid control measures by states — giving @CDCDirector a feeling of impending doom. “We have so much to look forward to ... but right now I’m scared."" https://t.co/ayuBNUeTZX"
2735,43,989,210809,MussumAlive,AHÁ! ENTÃO A CARMINHA ERROU O TIRO https://t.co/Vyw4tDq480
8208,377,2296,210556,pnjaban,I feel impending doom every morning I wake up and realize Joe Biden has the nuclear button. https://t.co/Ej8siOs5Zm
7512,450,1792,210556,pnjaban,"9/ But we can’t allow COVID or any government or judge to force us into an endgame where we allow the government to trace our every step and control our movements on the basis of a barely tested, experimental vaccine whose long-term side effects are unknown.../"
7385,6930,21472,210556,pnjaban,"The vaccine passport idiocy is taking off b/c for the past year, Justice Roberts has allowed the fed courts to turn away hundreds of Constitutional &amp; legal challenges to COVID government overreach in the name of emergency powers. This is the civil right crisis of our time."
7621,782,3103,210556,pnjaban,12/ And I won’t accept this new police state reality. I won’t accept China-style social credit scores and monitoring my movements on the basis of a novel medical product to fight a novel virus of suspect origin. Please join me in challenging these laws! Liberty needs us.
6066,70,429,208713,UROCKlive1,Imagine if the former guy hadn't made wearing a mask into a political statement against him. https://t.co/iKlhPYNSAr
5575,1,5,208630,Quadratin_,"#Covid19enQuadratín | @Silvano_A, hizo el llamado a quedarse en casa y no confiarse los adultos mayores porque ya recibieron la vacuna #Covid19.

https://t.co/YWAjY0QjBB"
7628,2033,3125,207996,qcharity,"سلة غذائية بـ 100ر.ق
تساعد بها محتاج او عامل بسيط تكفي احتياجه لمدة أسبوعين
يمكنك التبرع من مكانك 
و #بالخير_نتواصل
عبر تطبيق قطر الخيرية حيث الخير بين يديك
https://t.co/Ld4fEkIXYp
أو عبر موقع قطر الخيرية 
https://t.co/2tGES62XBd
#قطر_الخيرية https://t.co/8pnzUmRVpM"
7908,116,728,207927,spectator,"🚨 Boris Johnson has announced that GSK’s plant in Barnard Castle will support the manufacturing of up to 60 million doses of the Novavax coronavirus vaccine

✍️ @MrSteerpike 

https://t.co/8XcDySX5Xr"
